0.000000	24.660683	10.580832
1.000000	24.659470	10.585230
2.000000	24.669041	10.582061
3.000000	24.678732	10.581783
4.000000	24.680185	10.582694
5.000000	24.688425	10.582615
6.000000	24.695456	10.581426
7.000000	24.710476	10.582535
8.000000	24.714111	10.582218
9.000000	24.726955	10.581465
10.000000	24.733015	10.582615
11.000000	24.750704	10.581306
12.000000	24.767542	10.584279
13.000000	24.783171	10.581822
14.000000	24.794079	10.582298
15.000000	24.808739	10.581862
16.000000	24.829092	10.582060
17.000000	24.843269	10.583684
18.000000	24.873074	10.580713
19.000000	24.885309	10.581624
20.000000	24.910511	10.582139
21.000000	24.945648	10.582892
22.000000	24.964670	10.579484
23.000000	24.977516	10.581188
24.000000	25.007074	10.578891
25.000000	25.030096	10.579723
26.000000	25.058567	10.582496
27.000000	25.088255	10.580356
28.000000	25.112001	10.578613
29.000000	25.136597	10.577742
30.000000	25.156952	10.578534
31.000000	25.198994	10.578969
32.000000	25.226860	10.578059
33.000000	25.261633	10.578098
34.000000	25.293495	10.577900
35.000000	25.328028	10.577621
36.000000	25.355289	10.575324
37.000000	25.385941	10.576632
38.000000	25.423866	10.576672
39.000000	25.456337	10.575047
40.000000	25.494379	10.575324
41.000000	25.524185	10.574928
42.000000	25.561625	10.575523
43.000000	25.591429	10.576037
44.000000	25.624260	10.573581
45.000000	25.665457	10.572867
46.000000	25.703381	10.572948
47.000000	25.729912	10.572630
48.000000	25.766747	10.570055
49.000000	25.807451	10.570966
50.000000	25.856766	10.572590
51.000000	25.884029	10.572432
52.000000	25.916134	10.569817
53.000000	25.953453	10.569698
54.000000	25.995132	10.571045
55.000000	26.028206	10.568867
56.000000	26.060799	10.568470
57.000000	26.108780	10.569182
58.000000	26.138100	10.568114
59.000000	26.189592	10.568073
60.000000	26.222427	10.567282
61.000000	26.270285	10.566330
62.000000	26.315720	10.566013
63.000000	26.355822	10.564466
64.000000	26.392534	10.564149
65.000000	26.430096	10.563792
66.000000	26.472500	10.564586
67.000000	26.524841	10.563120
68.000000	26.571728	10.562565
69.000000	26.607470	10.562644
70.000000	26.660055	10.563318
71.000000	26.702581	10.561218
72.000000	26.746807	10.561100
73.000000	26.789452	10.561060
74.000000	26.828588	10.560148
75.000000	26.877172	10.559990
76.000000	26.930725	10.559277
77.000000	26.976645	10.559277
78.000000	27.023048	10.558404
79.000000	27.069695	10.558126
80.000000	27.125067	10.556147
81.000000	27.182980	10.556463
82.000000	27.235687	10.556187
83.000000	27.284145	10.556781
84.000000	27.337822	10.555078
85.000000	27.387375	10.554047
86.000000	27.445288	10.551472
87.000000	27.504051	10.550996
88.000000	27.552879	10.552462
89.000000	27.608736	10.550836
90.000000	27.667740	10.550323
91.000000	27.727835	10.548618
92.000000	27.782721	10.548737
93.000000	27.847542	10.547231
94.000000	27.907030	10.545804
95.000000	27.963009	10.545211
96.000000	28.022493	10.545210
97.000000	28.085135	10.544894
98.000000	28.147045	10.544895
99.000000	28.208233	10.541487
100.000000	28.277899	10.542953
101.000000	28.344896	10.541408
102.000000	28.413719	10.540298
103.000000	28.476234	10.540218
104.000000	28.537182	10.537921
105.000000	28.598366	10.541566
106.000000	28.671911	10.538911
107.000000	28.738787	10.538792
108.000000	28.814514	10.537842
109.000000	28.880667	10.537128
110.000000	28.950579	10.533917
111.000000	29.025331	10.535186
112.000000	29.096575	10.533640
113.000000	29.159821	10.534393
114.000000	29.237724	10.533047
115.000000	29.300488	10.531383
116.000000	29.389175	10.532571
117.000000	29.467201	10.529560
118.000000	29.535412	10.529758
119.000000	29.607744	10.528887
120.000000	29.688194	10.527658
121.000000	29.762346	10.528213
122.000000	29.833466	10.526508
123.000000	29.915249	10.527263
124.000000	29.993643	10.525003
125.000000	30.077364	10.524686
126.000000	30.149569	10.522151
127.000000	30.233568	10.522823
128.000000	30.314571	10.520367
129.000000	30.384878	10.521634
130.000000	30.467205	10.520051
131.000000	30.544363	10.520289
132.000000	30.623566	10.518228
133.000000	30.706009	10.517317
134.000000	30.784607	10.516960
135.000000	30.869696	10.515375
136.000000	30.951897	10.513355
137.000000	31.028097	10.513594
138.000000	31.114630	10.512840
139.000000	31.192745	10.513394
140.000000	31.277716	10.513435
141.000000	31.363161	10.511333
142.000000	31.448013	10.510818
143.000000	31.531902	10.512722
144.000000	31.616150	10.510145
145.000000	31.693787	10.508956
146.000000	31.776110	10.509709
147.000000	31.867332	10.507491
148.000000	31.944485	10.508759
149.000000	32.035465	10.508798
150.000000	32.114182	10.507174
151.000000	32.198551	10.504914
152.000000	32.277149	10.504993
153.000000	32.370529	10.503092
154.000000	32.457905	10.501031
155.000000	32.536747	10.501507
156.000000	32.624958	10.501110
157.000000	32.711849	10.500120
158.000000	32.804871	10.497544
159.000000	32.881908	10.495682
160.000000	32.966995	10.497148
161.000000	33.045238	10.496197
162.000000	33.145584	10.494098
163.000000	33.222748	10.496078
164.000000	33.310959	10.494652
165.000000	33.401459	10.491958
166.000000	33.483780	10.489779
167.000000	33.564423	10.489699
168.000000	33.651314	10.487441
169.000000	33.748901	10.487758
170.000000	33.831955	10.487598
171.000000	33.911514	10.486450
172.000000	34.008015	10.484864
173.000000	34.080246	10.484271
174.000000	34.166656	10.483241
175.000000	34.254871	10.481934
176.000000	34.346813	10.482329
177.000000	34.432503	10.481380
178.000000	34.513985	10.480427
179.000000	34.608932	10.477535
180.000000	34.690052	10.477495
181.000000	34.769974	10.475910
182.000000	34.853382	10.473770
183.000000	34.950127	10.471869
184.000000	35.023319	10.470840
185.000000	35.107811	10.470325
